INPUT	FOUND_BY	DTXSID	PREFERRED_NAME	CASRN	INCHIKEY	IUPAC_NAME	SMILES	QSAR_READY_SMILES
enoxacin	Approved Name	DTXSID5022984	Enoxacin	74011-58-8	IDYZIJYBMGIQMJ-UHFFFAOYSA-N	1-Ethyl-6-fluoro-4-oxo-7-(piperazin-1-yl)-1,4-dihydro-1,8-naphthyridine-3-carboxylic acid	CCN1C=C(C(O)=O)C(=O)C2=CC(F)=C(N=C12)N1CCNCC1	CCN1C=C(C(O)=O)C(=O)C2=CC(F)=C(N=C12)N1CCNCC1
epiandrosterone	Approved Name	DTXSID20289698	Epiandrosterone	481-29-8	QGXBDMJGAMFCBF-XRJZGPCZSA-N	(3beta,5beta)-3-Hydroxyandrostan-17-one	[H][C@@]12CCC(=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])C[C@@H](O)CC[C@]12C	CC12CCC3C(CCC4CC(O)CCC34C)C1CCC2=O
epirizole	Approved Name	DTXSID4045422	Epirizole	18694-40-1	RHAXSHUQNIEUEY-UHFFFAOYSA-N	4-Methoxy-2-(5-methoxy-3-methyl-1H-pyrazol-1-yl)-6-methylpyrimidine	COC1=CC(C)=NN1C1=NC(OC)=CC(C)=N1	COC1=CC(C)=NN1C1=NC(OC)=CC(C)=N1
epitiostanol	Approved Name	DTXSID2045367	Epitiostanol	2363-58-8	OBMLHUPNRURLOK-XGRAFVIBSA-N	(2alpha,3alpha,5alpha,17beta)-2,3-Epithioandrostan-17-ol	C[C@]12CC[C@H]3[C@@H](CC[C@H]4C[C@@H]5S[C@@H]5C[C@]34C)[C@@H]1CC[C@@H]2O	CC12CCC3C(CCC4CC5SC5CC34C)C1CCC2O
epivincamine	NO_MATCH	-	-	-	-	-	-	-
equilin	Approved Name	DTXSID7047433	Equilin	474-86-2	WKRLQDKEXYKHJB-HFTRVMKXSA-N	3-Hydroxyestra-1,3,5(10),7-tetraen-17-one	C[C@]12CC[C@H]3C(=CCC4=C3C=CC(O)=C4)[C@@H]1CCC2=O	CC12CCC3C(=CCC4=C3C=CC(O)=C4)C1CCC2=O
erastin	Approved Name	DTXSID80458949	ERASTIN	571203-78-6	BKQFRNYHFIQEKN-UHFFFAOYSA-N	2-(1-{4-[(4-Chlorophenoxy)acetyl]piperazin-1-yl}ethyl)-3-(2-ethoxyphenyl)quinazolin-4(3H)-one	CCOC1=CC=CC=C1N1C(=O)C2=CC=CC=C2N=C1C(C)N1CCN(CC1)C(=O)COC1=CC=C(Cl)C=C1	CCOC1=CC=CC=C1N1C(=O)C2=CC=CC=C2N=C1C(C)N1CCN(CC1)C(=O)COC1=CC=C(Cl)C=C1
ergocalciferol	Approved Name	DTXSID5020233	Ergocalciferol	50-14-6	MECHNRXZTMCUDQ-RKHKHRCZSA-N	(3S,5Z,7E,22E)-9,10-Secoergosta-5,7,10,22-tetraen-3-ol	CC(C)[C@@H](C)\C=C\[C@@H](C)[C@H]1CC[C@H]2\C(CCC[C@]12C)=C\C=C1\C[C@@H](O)CCC1=C	CC(C)C(C)\C=C\C(C)C1CCC2\C(CCCC12C)=C\C=C1\CC(O)CCC1=C
erythromycin	Approved Name	DTXSID4022991	Erythromycin	114-07-8	ULGZDMOVFRHVEP-RWJQBGPGSA-N	(3R,4S,5S,6R,7R,9R,11R,12R,13S,14R)-6-{[(2S,3R,4S,6R)-4-(Dimethylamino)-3-hydroxy-6-methyloxan-2-yl]oxy}-14-ethyl-7,12,13-trihydroxy-4-{[(2R,4R,5S,6S)-5-hydroxy-4-methoxy-4,6-dimethyloxan-2-yl]oxy}-3,5,7,9,11,13-hexamethyl-1-oxacyclotetradecane-2,10-dione (non-preferred name)	CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O	CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(C2O)N(C)C)C(C)(O)CC(C)C(=O)C(C)C(O)C1(C)O
esculetin	Approved Name	DTXSID3075383	Esculetin	305-01-1	ILEDWLMCKZNDJK-UHFFFAOYSA-N	6,7-Dihydroxy-2H-1-benzopyran-2-one	OC1=C(O)C=C2C=CC(=O)OC2=C1	OC1=C(O)C=C2C=CC(=O)OC2=C1
esculin	Approved Name	DTXSID7045318	Esculin	531-75-9	XHCADAYNFIFUHF-TVKJYDDYSA-N	7-Hydroxy-2-oxo-2H-1-benzopyran-6-yl beta-D-glucopyranoside	OC[C@H]1O[C@@H](OC2=CC3=C(OC(=O)C=C3)C=C2O)[C@H](O)[C@@H](O)[C@@H]1O	OCC1OC(OC2=CC3=C(OC(=O)C=C3)C=C2O)C(O)C(O)C1O
estradiol	Expert Validated Synonym	DTXSID0020573	17beta-Estradiol	50-28-2	VOXZDWNPVJITMN-ZBRFXRBCSA-N	(17beta)-Estra-1(10),2,4-triene-3,17-diol	[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@]1([H])C3=CC=C(O)C=C3CC[C@@]21[H]	CC12CCC3C(CCC4=C3C=CC(O)=C4)C1CCC2O
estriol	Approved Name	DTXSID9022366	Estriol	50-27-1	PROQIPRRNZUXQM-ZXXIGWHRSA-N	(16alpha,17beta)-Estra-1,3,5(10)-triene-3,16,17-triol	C[C@]12CC[C@H]3[C@@H](CCC4=C3C=CC(O)=C4)[C@@H]1C[C@@H](O)[C@@H]2O	CC12CCC3C(CCC4=C3C=CC(O)=C4)C1CC(O)C2O
estrone	Approved Name	DTXSID4022367	Estrone	53-16-7	DNXHEGUUPJUMQT-CBZIJGRNSA-N	3-Hydroxyestra-1,3,5(10)-trien-17-one	C[C@]12CC[C@H]3[C@@H](CCC4=C3C=CC(O)=C4)[C@@H]1CCC2=O	CC12CCC3C(CCC4=C3C=CC(O)=C4)C1CCC2=O
estropipate	Approved Name	DTXSID3023005	Estropipate	7280-37-7	HZEQBCVBILBTEP-ZFINNJDLSA-N	17-Oxoestra-1,3,5(10)-trien-3-yl hydrogen sulfate--piperazine (1/1)	C1CNCCN1.C[C@]12CC[C@H]3[C@@H](CCC4=C3C=CC(OS(O)(=O)=O)=C4)[C@@H]1CCC2=O	CC12CCC3C(CCC4=C3C=CC(OS(O)(=O)=O)=C4)C1CCC2=O
etacrynic acid	Synonym from Valid Source	DTXSID3025257	Ethacrynic acid	58-54-8	AVOLMBLBETYQHX-UHFFFAOYSA-N	[2,3-Dichloro-4-(2-methylidenebutanoyl)phenoxy]acetic acid	CCC(=C)C(=O)C1=CC=C(OCC(O)=O)C(Cl)=C1Cl	CCC(=C)C(=O)C1=CC=C(OCC(O)=O)C(Cl)=C1Cl
etamivan	Integrated Source Name	DTXSID3023007	Ethamivan	304-84-7	BQJODPIMMWWMFC-UHFFFAOYSA-N	N,N-Diethyl-4-hydroxy-3-methoxybenzamide	CCN(CC)C(=O)C1=CC(OC)=C(O)C=C1	CCN(CC)C(=O)C1=CC(OC)=C(O)C=C1
etamsylate	NO_MATCH	-	-	-	-	-	-	-
etanidazole	Synonym	DTXSID8045434	Etandazole	22668-01-5	WCDWBPCFGJXFJZ-UHFFFAOYSA-N	N-(2-Hydroxyethyl)-2-(2-nitro-1H-imidazol-1-yl)acetamide	OCCNC(=O)CN1C=CN=C1[N+]([O-])=O	OCCNC(=O)CN1C=CN=C1[N+]([O-])=O
ethambutol	Approved Name	DTXSID8023006	Ethambutol	74-55-5	AEUTYOVWOVBAKS-UWVGGRQHSA-N	(2S,2'S)-2,2'-(Ethane-1,2-diyldiazanediyl)di(butan-1-ol)	CC[C@@H](CO)NCCN[C@@H](CC)CO	CCC(CO)NCCNC(CC)CO
ethaverine	Approved Name	DTXSID3023009	Ethaverine	486-47-5	ZOWYFYXTIWQBEP-UHFFFAOYSA-N	1-[(3,4-Diethoxyphenyl)methyl]-6,7-diethoxyisoquinoline	CCOC1=C(OCC)C=C(CC2=NC=CC3=CC(OCC)=C(OCC)C=C23)C=C1	CCOC1=C(OCC)C=C(CC2=NC=CC3=CC(OCC)=C(OCC)C=C23)C=C1
ethionamide	Approved Name	DTXSID0020577	Ethionamide	536-33-4	AEOCXXJPGCBFJA-UHFFFAOYSA-N	2-Ethylpyridine-4-carbothioamide	CCC1=NC=CC(=C1)C(N)=S	CCC1=NC=CC(=C1)C(N)=S
ethisterone	Approved Name	DTXSID2023016	Ethisterone	434-03-7	CHNXZKVNWQUJIB-CEGNMAFCSA-N	(17alpha)-17-Hydroxypregn-4-en-20-yn-3-one	[H][C@@]12CC[C@@](O)(C#C)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C	CC12CCC3C(CCC4=CC(=O)CCC34C)C1CCC2(O)C#C
ethosuximide	Approved Name	DTXSID7023019	Ethosuximide	77-67-8	HAPOVYFOVVWLRS-UHFFFAOYSA-N	3-Ethyl-3-methylpyrrolidine-2,5-dione	CCC1(C)CC(=O)NC1=O	CCC1(C)CC(=O)NC1=O
ethotoin	Approved Name	DTXSID6023020	Ethotoin	86-35-1	SZQIFWWUIBRPBZ-UHFFFAOYSA-N	3-Ethyl-5-phenylimidazolidine-2,4-dione	CCN1C(=O)NC(C1=O)C1=CC=CC=C1	CCN1C(=O)NC(C1=O)C1=CC=CC=C1
ethoxyquin	Approved Name	DTXSID9020582	Ethoxyquin	91-53-2	DECIPOUIJURFOJ-UHFFFAOYSA-N	6-Ethoxy-2,2,4-trimethyl-1,2-dihydroquinoline	CCOC1=CC2=C(NC(C)(C)C=C2C)C=C1	CCOC1=CC2=C(NC(C)(C)C=C2C)C=C1
eticlopride	Approved Name	DTXSID9048435	Eticlopride	84226-12-0	AADCDMQTJNYOSS-LBPRGKRZSA-N	3-Chloro-5-ethyl-N-{[(2S)-1-ethylpyrrolidin-2-yl]methyl}-6-hydroxy-2-methoxybenzamide	CCN1CCC[C@H]1CNC(=O)C1=C(OC)C(Cl)=CC(CC)=C1O	CCN1CCCC1CNC(=O)C1=C(OC)C(Cl)=CC(CC)=C1O
etidronic acid	Approved Name	DTXSID6023028	Etidronic acid	2809-21-4	DBVJJBKOTRCVKF-UHFFFAOYSA-N	(1-Hydroxyethane-1,1-diyl)bis(phosphonic acid)	CC(O)(P(O)(O)=O)P(O)(O)=O	CC(O)(P(O)(O)=O)P(O)(O)=O
etifenin	Approved Name	DTXSID2045492	Etifenin	63245-28-3	WNIDXAKKFOKNEF-UHFFFAOYSA-N	2,2'-{[2-(2,6-Diethylanilino)-2-oxoethyl]azanediyl}diacetic acid	CCC1=CC=CC(CC)=C1NC(=O)CN(CC(O)=O)CC(O)=O	CCC1=CC=CC(CC)=C1NC(=O)CN(CC(O)=O)CC(O)=O
etilefrine	Approved Name	DTXSID1023029	Etilefrine	709-55-7	SQVIAVUSQAWMKL-UHFFFAOYSA-N	3-[2-(Ethylamino)-1-hydroxyethyl]phenol	CCNCC(O)C1=CC=CC(O)=C1	CCNCC(O)C1=CC=CC(O)=C1
etiocholanolone	NO_MATCH	-	-	-	-	-	-	-
etodolac	Approved Name	DTXSID9020615	Etodolac	41340-25-4	NNYBQONXHNTVIJ-UHFFFAOYSA-N	(1,8-Diethyl-1,3,4,9-tetrahydropyrano[3,4-b]indol-1-yl)acetic acid	CCC1=CC=CC2=C1NC1=C2CCOC1(CC)CC(O)=O	CCC1=CC=CC2=C1NC1=C2CCOC1(CC)CC(O)=O
etofenamate	Approved Name	DTXSID2045448	Etofenamate	30544-47-9	XILVEPYQJIOVNB-UHFFFAOYSA-N	2-(2-Hydroxyethoxy)ethyl 2-[3-(trifluoromethyl)anilino]benzoate	OCCOCCOC(=O)C1=C(NC2=CC=CC(=C2)C(F)(F)F)C=CC=C1	OCCOCCOC(=O)C1=C(NC2=CC=CC(=C2)C(F)(F)F)C=CC=C1
etofylline	Approved Name	DTXSID5023031	Etofylline	519-37-9	NWPRCRWQMGIBOT-UHFFFAOYSA-N	7-(2-Hydroxyethyl)-1,3-dimethyl-3,7-dihydro-1H-purine-2,6-dione	CN1C2=C(N(CCO)C=N2)C(=O)N(C)C1=O	CN1C2=C(N(CCO)C=N2)C(=O)N(C)C1=O
etomidate	Approved Name	DTXSID5023033	Etomidate	33125-97-2	NPUKDXXFDDZOKR-UHFFFAOYSA-N	Ethyl 1-(1-phenylethyl)-1H-imidazole-5-carboxylate	CCOC(=O)C1=CN=CN1C(C)C1=CC=CC=C1	CCOC(=O)C1=CN=CN1C(C)C1=CC=CC=C1
etoposide	Approved Name	DTXSID5023035	Etoposide	33419-42-0	VJJPUSNTGOMMGY-NBJJDLTASA-N	(8aR,9R)-9-(4-Hydroxy-3,5-dimethoxyphenyl)-8-oxo-5,5a,6,8,8a,9-hexahydro-2H-furo[3',4':6,7]naphtho[2,3-d][1,3]dioxol-5-yl 4,6-O-[(1R)-ethylidene]-beta-D-glucopyranoside	COC1=CC(=CC(OC)=C1O)[C@H]1[C@@H]2C(COC2=O)C(O[C@@H]2O[C@@H]3CO[C@@H](C)O[C@H]3[C@H](O)[C@H]2O)C2=CC3=C(OCO3)C=C12	COC1=CC(=CC(OC)=C1O)C1C2C(COC2=O)C(OC2OC3COC(C)OC3C(O)C2O)C2=C1C=C1OCOC1=C2
etynodiol	NO_MATCH	-	-	-	-	-	-	-
eucatropine	Approved Name	DTXSID1048465	Eucatropine	100-91-4	QSAVEGSLJISCDF-UHFFFAOYSA-N	1,2,2,6-Tetramethylpiperidin-4-yl hydroxy(phenyl)acetate	CC1CC(CC(C)(C)N1C)OC(=O)C(O)C1=CC=CC=C1	CC1CC(CC(C)(C)N1C)OC(=O)C(O)C1=CC=CC=C1
exemestane	Approved Name	DTXSID5023037	Exemestane	107868-30-4	BFYIZQONLCFLEV-DAELLWKTSA-N	6-Methylideneandrosta-1,4-diene-3,17-dione	C[C@]12CC[C@H]3[C@@H](CC(=C)C4=CC(=O)C=C[C@]34C)[C@@H]1CCC2=O	CC12CCC3C(CC(=C)C4=CC(=O)C=CC34C)C1CCC2=O
exisulind	Synonym	DTXSID6040246	Sulindac sulfone	59973-80-7	MVGSNCBCUWPVDA-MFOYZWKCSA-N	[(1Z)-5-Fluoro-1-{[4-(methanesulfonyl)phenyl]methylidene}-2-methyl-1H-inden-3-yl]acetic acid	CC1=C(CC(O)=O)C2=C(C=CC(F)=C2)\C1=C/C1=CC=C(C=C1)S(C)(=O)=O	CC1=C(CC(O)=O)C2=C(C=CC(F)=C2)\C1=C\C1=CC=C(C=C1)S(C)(=O)=O
famotidine	Approved Name	DTXSID5023039	Famotidine	76824-35-6	XUFQPHANEAPEMJ-UHFFFAOYSA-N	3-[({2-[(Diaminomethylidene)amino]-1,3-thiazol-4-yl}methyl)sulfanyl]-N'-sulfamoylpropanimidamide	NC(N)=NC1=NC(CSCCC(N)=NS(N)(=O)=O)=CS1	NC(N)=NC1=NC(CSCCC(N)=NS(N)(=O)=O)=CS1
famprofazone	Approved Name	DTXSID3045435	Famprofazone	22881-35-2	GNUXVOXXWGNPIV-UHFFFAOYSA-N	1-Methyl-5-{[methyl(1-phenylpropan-2-yl)amino]methyl}-2-phenyl-4-(propan-2-yl)-1,2-dihydro-3H-pyrazol-3-one	CC(C)C1=C(CN(C)C(C)CC2=CC=CC=C2)N(C)N(C1=O)C1=CC=CC=C1	CC(C)C1=C(CN(C)C(C)CC2=CC=CC=C2)N(C)N(C1=O)C1=CC=CC=C1
fasudil	Approved Name	DTXSID4048569	Fasudil	103745-39-7	NGOGFTYYXHNFQH-UHFFFAOYSA-N	5-(1,4-Diazepane-1-sulfonyl)isoquinoline	O=S(=O)(N1CCCNCC1)C1=CC=CC2=C1C=CN=C2	O=S(=O)(N1CCCNCC1)C1=CC=CC2=C1C=CN=C2
felbinac	Approved Name	DTXSID0045389	Felbinac	5728-52-9	QRZAKQDHEVVFRX-UHFFFAOYSA-N	([1,1'-Biphenyl]-4-yl)acetic acid	OC(=O)CC1=CC=C(C=C1)C1=CC=CC=C1	OC(=O)CC1=CC=C(C=C1)C1=CC=CC=C1
felodipine	Approved Name	DTXSID4023042	Felodipine	72509-76-3	RZTAMFZIAATZDJ-UHFFFAOYSA-N	Ethyl methyl 4-(2,3-dichlorophenyl)-2,6-dimethyl-1,4-dihydropyridine-3,5-dicarboxylate	CCOC(=O)C1=C(C)NC(C)=C(C1C1=CC=CC(Cl)=C1Cl)C(=O)OC	CCOC(=O)C1=C(C)NC(C)=C(C1C1=CC=CC(Cl)=C1Cl)C(=O)OC
fenbendazole	Approved Name	DTXSID0040672	Fenbendazole	43210-67-9	HDDSHPAODJUKPD-UHFFFAOYSA-N	Methyl [5-(phenylsulfanyl)-1H-benzimidazol-2-yl]carbamate	COC(=O)NC1=NC2=CC(SC3=CC=CC=C3)=CC=C2N1	COC(=O)NC1=NC2=CC(SC3=CC=CC=C3)=CC=C2N1
fenbufen	Approved Name	DTXSID9023043	Fenbufen	36330-85-5	ZPAKPRAICRBAOD-UHFFFAOYSA-N	4-([1,1'-Biphenyl]-4-yl)-4-oxobutanoic acid	OC(=O)CCC(=O)C1=CC=C(C=C1)C1=CC=CC=C1	OC(=O)CCC(=O)C1=CC=C(C=C1)C1=CC=CC=C1
fendiline	Approved Name	DTXSID5048473	Fendiline	13042-18-7	NMKSAYKQLCHXDK-UHFFFAOYSA-N	3,3-Diphenyl-N-(1-phenylethyl)propan-1-amine	CC(NCCC(C1=CC=CC=C1)C1=CC=CC=C1)C1=CC=CC=C1	CC(NCCC(C1=CC=CC=C1)C1=CC=CC=C1)C1=CC=CC=C1
fenofibrate	Approved Name	DTXSID2029874	Fenofibrate	49562-28-9	YMTINGFKWWXKFG-UHFFFAOYSA-N	Propan-2-yl 2-[4-(4-chlorobenzoyl)phenoxy]-2-methylpropanoate	CC(C)OC(=O)C(C)(C)OC1=CC=C(C=C1)C(=O)C1=CC=C(Cl)C=C1	CC(C)OC(=O)C(C)(C)OC1=CC=C(C=C1)C(=O)C1=CC=C(Cl)C=C1
fenoprofen	Approved Name	DTXSID9023045	Fenoprofen	29679-58-1	RDJGLLICXDHJDY-UHFFFAOYSA-N	2-(3-Phenoxyphenyl)propanoic acid	CC(C(O)=O)C1=CC(OC2=CC=CC=C2)=CC=C1	CC(C(O)=O)C1=CC(OC2=CC=CC=C2)=CC=C1
fenoterol	Approved Name	DTXSID4023046	Fenoterol	13392-18-2	LSLYOANBFKQKPT-UHFFFAOYSA-N	5-(1-Hydroxy-2-{[1-(4-hydroxyphenyl)propan-2-yl]amino}ethyl)benzene-1,3-diol	CC(CC1=CC=C(O)C=C1)NCC(O)C1=CC(O)=CC(O)=C1	CC(CC1=CC=C(O)C=C1)NCC(O)C1=CC(O)=CC(O)=C1
fenspiride	Approved Name	DTXSID4023048	Fenspiride	5053-06-5	FVNFBBAOMBJTST-UHFFFAOYSA-N	8-(2-Phenylethyl)-1-oxa-3,8-diazaspiro[4.5]decan-2-one	O=C1NCC2(CCN(CCC3=CC=CC=C3)CC2)O1	O=C1NCC2(CCN(CCC3=CC=CC=C3)CC2)O1
finasteride	Approved Name	DTXSID3020625	Finasteride	98319-26-7	DBEPLOCGEIEOCV-WSBQPABSSA-N	(4aR,4bS,6aS,7S,9aS,9bS,11aR)-N-tert-Butyl-4a,6a-dimethyl-2-oxo-2,4a,4b,5,6,6a,7,8,9,9a,9b,10,11,11a-tetradecahydro-1H-indeno[5,4-f]quinoline-7-carboxamide	CC(C)(C)NC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4NC(=O)C=C[C@]4(C)[C@H]3CC[C@]12C	CC(C)(C)NC(=O)C1CCC2C3CCC4NC(=O)C=CC4(C)C3CCC12C
fipexide	Approved Name	DTXSID5044657	Fipexide	34161-24-5	BFUJHVVEMMWLHC-UHFFFAOYSA-N	1-{4-[(2H-1,3-Benzodioxol-5-yl)methyl]piperazin-1-yl}-2-(4-chlorophenoxy)ethan-1-one	ClC1=CC=C(OCC(=O)N2CCN(CC3=CC4=C(OCO4)C=C3)CC2)C=C1	ClC1=CC=C(OCC(=O)N2CCN(CC3=CC4=C(OCO4)C=C3)CC2)C=C1
fisetin	Approved Name	DTXSID4022317	Fisetin	528-48-3	XHEFDIBZLJXQHF-UHFFFAOYSA-N	2-(3,4-Dihydroxyphenyl)-3,7-dihydroxy-4H-1-benzopyran-4-one	OC1=CC2=C(C=C1)C(=O)C(O)=C(O2)C1=CC(O)=C(O)C=C1	OC1=CC2=C(C=C1)C(=O)C(O)=C(O2)C1=CC(O)=C(O)C=C1
flavoxate	Approved Name	DTXSID3023053	Flavoxate	15301-69-6	SPIUTQOUKAMGCX-UHFFFAOYSA-N	2-(Piperidin-1-yl)ethyl 3-methyl-4-oxo-2-phenyl-4H-1-benzopyran-8-carboxylate	CC1=C(OC2=C(C=CC=C2C1=O)C(=O)OCCN1CCCCC1)C1=CC=CC=C1	CC1=C(OC2=C(C=CC=C2C1=O)C(=O)OCCN1CCCCC1)C1=CC=CC=C1
flecainide	Approved Name	DTXSID8023054	Flecainide	54143-55-4	DJBNUMBKLMJRSA-UHFFFAOYSA-N	N-[(Piperidin-2-yl)methyl]-2,5-bis(2,2,2-trifluoroethoxy)benzamide	FC(F)(F)COC1=CC(C(=O)NCC2CCCCN2)=C(OCC(F)(F)F)C=C1	FC(F)(F)COC1=CC(C(=O)NCC2CCCCN2)=C(OCC(F)(F)F)C=C1
florfenicol	Approved Name	DTXSID9045500	Florfenicol	73231-34-2	AYIRNRDRBQJXIF-NXEZZACHSA-N	2,2-Dichloro-N-{(1R,2S)-3-fluoro-1-hydroxy-1-[4-(methanesulfonyl)phenyl]propan-2-yl}acetamide	CS(=O)(=O)C1=CC=C(C=C1)[C@@H](O)[C@@H](CF)NC(=O)C(Cl)Cl	CS(=O)(=O)C1=CC=C(C=C1)C(O)C(CF)NC(=O)C(Cl)Cl
flucloxacillin	Synonym from Valid Source	DTXSID8023056	Floxacillin	5250-39-5	UIOFUWFRIANQPC-JKIFEVAISA-N	(2S,5R,6R)-6-{[3-(2-Chloro-6-fluorophenyl)-5-methyl-1,2-oxazole-4-carbonyl]amino}-3,3-dimethyl-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylic acid	CC1=C(C(=O)N[C@H]2[C@H]3SC(C)(C)[C@@H](N3C2=O)C(O)=O)C(=NO1)C1=C(F)C=CC=C1Cl	CC1=C(C(=O)NC2C3SC(C)(C)C(N3C2=O)C(O)=O)C(=NO1)C1=C(Cl)C=CC=C1F
flucytosine	Approved Name	DTXSID3023059	Flucytosine	2022-85-7	XRECTZIEBJDKEO-UHFFFAOYSA-N	4-Amino-5-fluoropyrimidin-2(1H)-one	NC1=NC(=O)NC=C1F	NC1=NC(=O)NC=C1F
fludrocortisone	Approved Name	DTXSID7023061	Fludrocortisone	127-31-1	AAXVEMMRQDVLJB-BULBTXNYSA-N	(11beta)-9-Fluoro-11,17,21-trihydroxypregn-4-ene-3,20-dione	C[C@]12C[C@H](O)[C@@]3(F)[C@@H](CCC4=CC(=O)CC[C@]34C)[C@@H]1CC[C@]2(O)C(=O)CO	CC12CC(O)C3(F)C(CCC4=CC(=O)CCC34C)C1CCC2(O)C(=O)CO
fludroxycortide	Synonym from Valid Source	DTXSID2047434	Flurandrenolide	1524-88-5	POPFMWWJOGLOIF-XWCQMRHXSA-N	(4aR,4bS,5S,6aS,6bS,9aR,10aS,10bS,12S)-12-Fluoro-5-hydroxy-6b-(hydroxyacetyl)-4a,6a,8,8-tetramethyl-3,4,4a,4b,5,6,6a,6b,9a,10,10a,10b,11,12-tetradecahydro-2H,8H-naphtho[2',1':4,5]indeno[1,2-d][1,3]dioxol-2-one	CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)CC[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@@]2(O1)C(=O)CO	CC1(C)OC2CC3C4CC(F)C5=CC(=O)CCC5(C)C4C(O)CC3(C)C2(O1)C(=O)CO
flufenamic acid	Approved Name	DTXSID7023063	Flufenamic acid	530-78-9	LPEPZBJOKDYZAD-UHFFFAOYSA-N	2-[3-(Trifluoromethyl)anilino]benzoic acid	OC(=O)C1=C(NC2=CC(=CC=C2)C(F)(F)F)C=CC=C1	OC(=O)C1=C(NC2=CC(=CC=C2)C(F)(F)F)C=CC=C1
flumequine	Approved Name	DTXSID5045623	Flumequine	42835-25-6	DPSPPJIUMHPXMA-UHFFFAOYSA-N	9-Fluoro-5-methyl-1-oxo-6,7-dihydro-1H,5H-pyrido[3,2,1-ij]quinoline-2-carboxylic acid	CC1CCC2=CC(F)=CC3=C2N1C=C(C(O)=O)C3=O	CC1CCC2=CC(F)=CC3=C2N1C=C(C(O)=O)C3=O
flumetasone	Synonym	DTXSID2045365	Flumethasone	2135-17-3	WXURHACBFYSXBI-GQKYHHCASA-N	(6alpha,11beta,16alpha)-6,9-Difluoro-11,17,21-trihydroxy-16-methylpregna-1,4-diene-3,20-dione	C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO	CC1CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO
flunarizine	Approved Name	DTXSID6045616	Flunarizine	52468-60-7	SMANXXCATUTDDT-QPJJXVBHSA-N	1-[Bis(4-fluorophenyl)methyl]-4-[(2E)-3-phenylprop-2-en-1-yl]piperazine	FC1=CC=C(C=C1)C(N1CCN(C\C=C\C2=CC=CC=C2)CC1)C1=CC=C(F)C=C1	FC1=CC=C(C=C1)C(N1CCN(C\C=C/C2=CC=CC=C2)CC1)C1=CC=C(F)C=C1
flunisolide	Approved Name	DTXSID1045534	Flunisolide	3385-03-3	XSFJVAJPIHIPKU-XWCQMRHXSA-N	(4aR,4bS,5S,6aS,6bS,9aR,10aS,10bS,12S)-12-Fluoro-5-hydroxy-6b-(hydroxyacetyl)-4a,6a,8,8-tetramethyl-4a,4b,5,6,6a,6b,9a,10,10a,10b,11,12-dodecahydro-2H,8H-naphtho[2',1':4,5]indeno[1,2-d][1,3]dioxol-2-one	CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@@]2(O1)C(=O)CO	CC1(C)OC2CC3C4CC(F)C5=CC(=O)C=CC5(C)C4C(O)CC3(C)C2(O1)C(=O)CO
flunixin	Approved Name	DTXSID4048565	Flunixin	38677-85-9	NOOCSNJCXJYGPE-UHFFFAOYSA-N	2-[2-Methyl-3-(trifluoromethyl)anilino]pyridine-3-carboxylic acid	CC1=C(C=CC=C1NC1=NC=CC=C1C(O)=O)C(F)(F)F	CC1=C(C=CC=C1NC1=NC=CC=C1C(O)=O)C(F)(F)F
